12.7,3,"[-3.243329711914062, -4.309875854492187, 18.835731567382812]","[15.625, -52.3223876953125, -0.2899169921875]"
12.8,3,"[-4.5468861083984375, 10.299771362304687, 10.659476318359374]","[3.0364990234375, 39.5965576171875, 2.2430419921875]"
12.9,3,"[-0.14603662109374999, -16.08557470703125, -19.481524658203124]","[-40.5120849609375, -245.758056640625, 19.59228515625]"
13,3,"[3.061382446289062, -5.4254998779296875, 19.47015295410156]","[63.3697509765625, 293.4722900390625, 5.5999755859375]"
13.1,3,"[-1.8859073486328124, -4.563045898437499, 9.972385986328124]","[54.107666015625, 314.6209716796875, -17.2271728515625]"
13.2,3,"[10.177675170898437, -18.99673095703125, -0.29506579589843746]","[-21.8963623046875, 11.53564453125, -4.4097900390625]"
13.3,3,"[-1.3771732177734375, 4.989784057617187, -19.600628295898435]","[-37.1246337890625, -124.908447265625, 11.3067626953125]"
13.4,3,"[-6.743420532226562, -19.60960595703125, -0.35671240234374996]","[62.7899169921875, 56.365966796875, -36.8499755859375]"
13.5,3,"[1.542960693359375, -3.920843872070312, -19.594044677734374]","[7.01904296875, -109.283447265625, 1.40380859375]"
13.6,3,"[2.497585327148437, 10.672643554687498, -1.4220615234374998]","[-16.0980224609375, 84.8236083984375, -22.2625732421875]"
13.7,3,"[15.928166381835936, -19.60960595703125, -19.570104248046874]","[-228.1646728515625, -363.2965087890625, 38.665771484375]"
13.8,3,"[-5.5751275634765625, -9.010579223632812, 19.50366955566406]","[-28.2745361328125, 81.8939208984375, 81.8634033203125]"
13.9,3,"[-0.2088802490234375, -9.9831591796875, -7.802186035156249]","[10.955810546875, 70.526123046875, 19.0582275390625]"
14,3,"[4.4140167236328125, -7.674703247070312, -19.600628295898435]","[-17.2882080078125, 20.660400390625, -5.5084228515625]"
14.1,3,"[12.475956420898436, -19.610204467773436, 19.60960595703125]","[19.4091796875, -251.40380859375, 14.9993896484375]"
14.2,3,"[0.5440462646484374, 4.5995550537109375, 7.040880371093749]","[-6.6375732421875, -47.7294921875, 1.5716552734375]"
14.3,3,"[0.4165634765625, -14.40016845703125, -19.600628295898435]","[-90.362548828125, -106.4605712890625, 3.2196044921875]"
14.4,3,"[1.4890947265624999, -19.60960595703125, -19.600628295898435]","[15.167236328125, -62.7899169921875, -16.693115234375]"
14.5,3,"[6.354987060546875, -19.60960595703125, 19.60960595703125]","[6.256103515625, -56.549072265625, -46.051025390625]"
14.6,3,"[1.8565803222656247, 6.419027709960937, 10.262663696289062]","[-11.3525390625, 19.71435546875, 2.0904541015625]"
14.7,3,"[-1.7685992431640623, -0.3597049560546875, 19.60960595703125]","[37.9638671875, 117.7825927734375, 18.646240234375]"
14.8,3,"[-5.074772583007812, 9.593528686523436, 5.989895507812499]","[-16.66259765625, 103.1494140625, 2.7618408203125]"
14.9,3,"[-3.896304931640625, -1.7027630615234373, 14.169741821289062]","[3.662109375, -33.233642578125, 11.41357421875]"
15,3,"[-4.815018920898437, 19.60002978515625, 8.957311767578124]","[38.87939453125, -24.8565673828125, 11.9781494140625]"
15.1,3,"[-0.046085327148437494, -19.414491455078124, 4.3020952148437495]","[14.0533447265625, 32.1807861328125, -10.467529296875]"
15.2,3,"[-2.9829775390625, -14.930448974609373, 11.35015771484375]","[36.102294921875, -7.7056884765625, -1.4190673828125]"
15.3,3,"[-1.9924422607421872, 4.740803588867187, -9.580959960937498]","[-9.8724365234375, -42.327880859375, 14.7552490234375]"
15.4,3,"[2.443120849609375, -13.611929809570311, -3.1864711914062496]","[37.53662109375, -30.9906005859375, 3.4332275390625]"
15.5,3,"[0.173568115234375, -19.60960595703125, 19.60960595703125]","[85.63232421875, -78.4149169921875, 16.448974609375]"
15.6,3,"[-4.619904418945312, -10.982073608398437, -19.562323608398437]","[-49.407958984375, 40.496826171875, 2.471923828125]"
15.7,3,"[-4.575614624023437, -6.641075195312499, -18.50056555175781]","[-19.22607421875, -50.2166748046875, 8.1329345703125]"
15.8,3,"[1.5321874999999998, -7.988921386718749, 8.493465942382812]","[17.364501953125, -0.67138671875, 4.5013427734375]"
15.9,3,"[2.93030859375, -5.648145874023437, 19.515041259765624]","[64.75830078125, -32.2723388671875, 18.9208984375]"
16,3,"[0.6170645751953124, -1.0072935791015625, 19.60960595703125]","[40.95458984375, -93.4295654296875, 12.4969482421875]"
16.1,3,"[-1.0252489013671875, 8.918408569335936, 16.560193725585936]","[1.5411376953125, 27.64892578125, 10.6353759765625]"
16.2,3,"[0.173568115234375, -0.029327026367187498, 13.77292919921875]","[16.4947509765625, -38.665771484375, 2.7618408203125]"
16.3,3,"[-0.8869929199218749, -6.89244970703125, -15.861133178710936]","[13.0767822265625, 75.7598876953125, -18.1121826171875]"
16.4,3,"[-0.014962768554687499, -19.60960595703125, 19.60960595703125]","[-7.293701171875, -116.3330078125, -1.4190673828125]"
16.5,3,"[10.102861328125, -19.60960595703125, -5.39856689453125]","[28.228759765625, -15.2435302734375, 7.38525390625]"
16.6,3,"[-3.7335100097656246, -18.988950317382812, -19.60960595703125]","[-0.152587890625, 13.0615234375, 4.9285888671875]"
16.7,3,"[2.3605263671874996, -12.99725927734375, 10.880326782226561]","[-20.4925537109375, 38.177490234375, -2.44140625]"
16.8,3,"[-0.7206069335937499, -8.685587890625, 19.569505737304684]","[-0.732421875, -80.50537109375, 4.6844482421875]"
16.9,3,"[2.6148934326171873, 1.53458154296875, 6.397481323242187]","[71.2127685546875, -277.4810791015625, 2.838134765625]"
17,3,"[1.48191259765625, -19.60960595703125, -4.885643188476562]","[10.986328125, -5.950927734375, -10.9100341796875]"
17.1,3,"[-1.16111083984375, -1.2562740478515624, 15.726468261718749]","[-14.4805908203125, -23.9410400390625, -2.2735595703125]"
17.2,3,"[4.356559692382812, -4.1967573242187495, -16.92289123535156]","[-4.730224609375, 62.042236328125, 0.213623046875]"
17.3,3,"[-5.844457397460937, -4.376310546875, -10.488900756835937]","[11.627197265625, 21.9268798828125, -16.3726806640625]"
17.4,3,"[0.6529752197265625, 3.0661705322265624, 2.0971816406249997]","[-0.2899169921875, -20.93505859375, -5.6304931640625]"
17.5,3,"[-2.137281860351562, -3.518644653320312, 1.1389659423828125]","[9.33837890625, -10.1165771484375, -3.9215087890625]"
17.6,3,"[2.2845155029296875, 2.716041748046875, 5.433280517578124]","[17.39501953125, -29.754638671875, 6.317138671875]"
17.7,3,"[2.2007239990234373, -4.744394653320312, 13.62928662109375]","[-4.1656494140625, -11.627197265625, 2.288818359375]"
17.8,3,"[-1.073728271484375, 0.070624267578125, 4.28773095703125]","[13.2904052734375, 13.3056640625, 11.1846923828125]"
17.9,3,"[-1.8535877685546873, -6.006653808593749, -14.191886718749998]","[-18.0206298828125, -7.6446533203125, 0.946044921875]"
18,3,"[5.386596679687499, -14.300815673828124, 0.8947735595703125]","[0.42724609375, -2.3956298828125, 1.983642578125]"
18.1,3,"[-0.06583618164062499, 2.2647646484374997, 7.051653564453124]","[1.40380859375, -12.542724609375, -6.256103515625]"
18.2,3,"[4.894022338867187, -10.830650390625, 7.973958618164062]","[27.435302734375, -31.79931640625, -3.875732421875]"
18.3,3,"[-1.926007568359375, 3.2768463134765624, -19.600628295898435]","[-19.22607421875, 38.7725830078125, 11.6729736328125]"
18.4,3,"[2.9751968994140623, -10.55294140625, 6.685963500976562]","[-5.6304931640625, 23.0865478515625, 0.579833984375]"
18.5,3,"[2.365314453125, -4.969434692382812, 12.095902099609374]","[4.0435791015625, -14.739990234375, -6.28662109375]"
18.6,3,"[2.198928466796875, -6.371146850585937, -8.903445800781249]","[-3.875732421875, -16.5557861328125, -2.471923828125]"
18.7,3,"[-0.8953720703124999, -1.6740345458984374, 8.017051391601562]","[17.08984375, -5.55419921875, 5.5084228515625]"
18.8,3,"[-0.06104809570312499, 3.7706176757812497, -2.8614798583984373]","[4.669189453125, 5.9661865234375, 0.946044921875]"
18.9,3,"[-0.0041895751953125, -17.55551708984375, -3.2319580078124996]","[-1.28173828125, -13.5955810546875, -5.6915283203125]"
19,3,"[-1.6752315673828124, -14.454632934570311, -9.241005859374999]","[-6.4239501953125, -48.7823486328125, 11.3677978515625]"
19.1,3,"[-0.051471923828124995, -7.58193408203125, -0.01915234375]","[-11.1541748046875, -20.1416015625, 7.965087890625]"
19.2,3,"[-0.9474425048828125, -8.090069702148437, -13.349782104492187]","[-12.2222900390625, 7.2784423828125, 10.1318359375]"
19.3,3,"[4.465488647460937, -10.64630908203125, -5.674480346679687]","[-19.3023681640625, 26.5655517578125, -1.9989013671875]"
19.4,3,"[2.1995269775390622, -4.712075073242187, 11.619487548828124]","[14.3280029296875, 1.1749267578125, 7.5531005859375]"
19.5,3,"[6.688357543945312, -9.407990356445312, 19.465364868164063]","[22.2015380859375, 75.469970703125, -0.457763671875]"
19.6,3,"[2.8692604980468746, -16.93785400390625, 6.423217285156249]","[7.6751708984375, -0.274658203125, 0.244140625]"
19.7,3,"[-0.7511309814453124, -19.60960595703125, -2.647213012695312]","[-1.8463134765625, -6.53076171875, -11.65771484375]"
19.8,3,"[-0.076609375, -9.686297851562498, 19.5114501953125]","[-10.6048583984375, 6.5460205078125, 2.6397705078125]"
19.9,3,"[1.2784189453124999, -19.60960595703125, -4.8216025390625]","[20.0042724609375, 6.5765380859375, 0.3662109375]"
20,3,"[-2.1749880371093746, 1.6668524169921874, 0.32798388671874995]","[-4.8828125, 34.8663330078125, -12.481689453125]"
20.1,3,"[-0.9923308105468749, -12.046824218749999, -4.089025390624999]","[-13.9617919921875, -5.2490234375, -2.74658203125]"
20.2,3,"[-2.903375610351562, 1.3316864013671874, -5.972538696289062]","[1.4801025390625, 48.492431640625, -6.744384765625]"
20.3,3,"[-1.1192150878906248, -10.126203247070311, 3.2642775878906245]","[-5.584716796875, -24.90234375, -19.1802978515625]"
20.4,3,"[-2.206709106445312, -6.120969360351562, 9.424748657226562]","[38.6505126953125, -36.468505859375, 4.547119140625]"
20.5,3,"[1.4466004638671874, -19.611401489257812, 5.80076611328125]","[-13.6871337890625, 31.097412109375, -9.2315673828125]"
20.6,3,"[1.4603662109375, -15.554097167968749, -5.970144653320312]","[8.5601806640625, -14.83154296875, -6.77490234375]"
20.7,3,"[-1.0617580566406248, -18.11991271972656, -1.7614171142578123]","[1.1444091796875, 9.5062255859375, -2.899169921875]"
20.8,3,"[-2.338381469726562, -8.25226611328125, -8.840003662109375]","[-14.2974853515625, 5.157470703125, 1.373291015625]"
20.9,3,"[1.9008701171874998, 1.7237109375, -5.996479125976562]","[9.796142578125, 28.289794921875, 6.4849853515625]"
21,3,"[-0.06104809570312499, 1.6650568847656249, -0.2926717529296875]","[-8.209228515625, 17.8375244140625, 1.739501953125]"
21.1,3,"[1.1922333984375, -19.60960595703125, -9.961612792968749]","[-19.1497802734375, 12.6495361328125, -23.3306884765625]"
21.2,3,"[-0.44708752441406246, -6.219723632812499, 15.709709960937499]","[25.3448486328125, 32.1044921875, 2.197265625]"
21.3,3,"[1.7446588134765624, -19.60960595703125, -0.6134735107421875]","[3.1890869140625, -29.2816162109375, -7.75146484375]"
21.4,3,"[-3.8741600341796874, -8.466532958984374, -2.64541748046875]","[5.0201416015625, -27.1759033203125, -6.9427490234375]"
21.5,3,"[1.024650390625, -3.1942518310546872, -2.1330922851562497]","[7.537841796875, 56.6558837890625, -8.4686279296875]"
21.6,3,"[4.2284783935546875, -19.60960595703125, 11.481231567382812]","[11.444091796875, 18.707275390625, -8.6212158203125]"
21.7,3,"[-3.330712280273437, -8.56349169921875, -14.795784057617187]","[-19.83642578125, -44.4488525390625, -6.6986083984375]"
21.8,3,"[2.3623218994140625, -8.850178344726562, 1.7739858398437498]","[23.92578125, 8.026123046875, 1.861572265625]"
